lng,lat,url,title,pic,sentiment
-73.9818804,40.75861920000001,http://www.foxnews.com/entertainment/2018/09/25/southern-charm-star-thomas-ravenel-arrested-on-assault-and-battery-charge.html,"'Southern Charm' star Thomas Ravenel arrested on assault and battery charge - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
15.2551187,54.5259614,https://www.cnn.com/2018/09/22/opinions/anthony-bourdain-parts-unknown-censor-spicer-joslyn/index.html,"I was Anthony Bourdain's 'censor' at CNN",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-76.2142726,40.1253022,http://www.foxnews.com/us/2018/09/27/navy-veteran-66-with-terminal-cancer-holds-yard-sales-to-raise-money-for-funeral.html,"Navy veteran, 66, with terminal cancer holds yard sales to raise money for funeral - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-97.0770749,36.7133719,https://www.washingtonpost.com/business/2018/09/26/federal-reserve-hikes-interest-rates-predicts-strong-percent-growth-this-year/,"Trump 'not happy' with Fed's interest-rate hike, but he likes its 3.1% growth forecast - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-94.5134078,37.0903748,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/28/christine-blasey-ford-and-the-dark-side-of-laughter/,"Christine Blasey Ford and the dark side of laughter - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-87.626394,41.888868,https://www.cnn.com/videos/world/2018/09/22/first-woman-tv-anchor-saudi-arabia-wxp.hln,"See how this Saudi woman just made history",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.84068599999999,36.28968,https://www.washingtonpost.com/business/2018/09/26/federal-reserve-hikes-interest-rates-predicts-strong-percent-growth-this-year/,"Trump 'not happy' with Fed's interest-rate hike, but he likes its 3.1% growth forecast - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-84.912596,38.0283107,https://www.washingtonpost.com/politics/defending-kavanaugh-trump-laments-metoo-as-very-dangerous-for-powerful-men/2018/09/26/e9116536-c1a4-11e8-97a5-ab1e46bb3bc7_story.html,"Defending Kavanaugh, Trump laments #MeToo as 'very dangerous' for powerful men - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-104.8228575,38.840011,https://www.cnn.com/2018/09/23/politics/kavanaugh-allegation-second-woman/index.html,"White House and Kavanaugh deny allegation made by second woman",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.9322406,36.1185689,http://www.foxnews.com/politics/2018/09/22/rep-paul-gosars-own-siblings-endorse-democratic-opponent-in-scathing-ad.html,"Rep. Paul Gosar's own siblings endorse Democratic opponent in scathing ad - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-87.7592157,41.8297762,https://www.cnn.com/2018/09/23/opinions/presidential-weekly-briefing-united-nations-vinograd/index.html,"At UN, Trump will make one change to his list of bad boys",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-79.4005756,36.0690258,https://www.cnn.com/videos/politics/2018/09/22/ed-whelan-twitter-brett-kavanaugh-allegations-kth-ac-sot-vpx.cnn,"Whelan apologizes for conspiracy theory",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.4710027,37.6756613,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/28/christine-blasey-ford-and-the-dark-side-of-laughter/,"Christine Blasey Ford and the dark side of laughter - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-73.9850731,40.7560195,https://www.washingtonpost.com/business/2018/09/26/federal-reserve-hikes-interest-rates-predicts-strong-percent-growth-this-year/,"Trump 'not happy' with Fed's interest-rate hike, but he likes its 3.1% growth forecast - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-96.1111713,35.9997648,https://www.washingtonpost.com/politics/defending-kavanaugh-trump-laments-metoo-as-very-dangerous-for-powerful-men/2018/09/26/e9116536-c1a4-11e8-97a5-ab1e46bb3bc7_story.html,"Defending Kavanaugh, Trump laments #MeToo as 'very dangerous' for powerful men - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-95.627838,37.0333841,https://www.cnn.com/videos/world/2018/09/22/first-woman-tv-anchor-saudi-arabia-wxp.hln,"See how this Saudi woman just made history",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.88321499999999,36.0626869,https://www.washingtonpost.com/business/2018/09/25/michael-kors-acquires-gianni-versace-bid-luxury-market/,"Michael Kors acquires Gianni Versace in a bid for the luxury market - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-94.786946,38.835924,https://www.cnn.com/2018/09/23/opinions/presidential-weekly-briefing-united-nations-vinograd/index.html,"At UN, Trump will make one change to his list of bad boys",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-86.1632769,35.2901669,https://www.washingtonpost.com/politics/defending-kavanaugh-trump-laments-metoo-as-very-dangerous-for-powerful-men/2018/09/26/e9116536-c1a4-11e8-97a5-ab1e46bb3bc7_story.html,"Defending Kavanaugh, Trump laments #MeToo as 'very dangerous' for powerful men - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-95.917296,36.804618,https://www.nytimes.com/aponline/2018/09/24/sports/ncaafootball/ap-fbc-t25-ap-top-25-heat-check.html,"AP Top 25 Heat Check: Basketball Schools Storm Football Poll",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.13506231201787183
-73.9680091,40.7488758,https://www.washingtonpost.com/politics/defending-kavanaugh-trump-laments-metoo-as-very-dangerous-for-powerful-men/2018/09/26/e9116536-c1a4-11e8-97a5-ab1e46bb3bc7_story.html,"Defending Kavanaugh, Trump laments #MeToo as 'very dangerous' for powerful men - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-92.381417,34.7612121,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/28/christine-blasey-ford-and-the-dark-side-of-laughter/,"Christine Blasey Ford and the dark side of laughter - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-73.80626199999999,40.990464,https://www.cnn.com/2018/09/22/opinions/anthony-bourdain-parts-unknown-censor-spicer-joslyn/index.html,"I was Anthony Bourdain's 'censor' at CNN",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-8.224454,39.39987199999999,https://edition.cnn.com/2018/09/22/europe/portugal-shipwreck-discovered/index.html,"Centuries-old shipwreck found off Portugal",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.553052,37.26902800000001,https://www.washingtonpost.com/politics/defending-kavanaugh-trump-laments-metoo-as-very-dangerous-for-powerful-men/2018/09/26/e9116536-c1a4-11e8-97a5-ab1e46bb3bc7_story.html,"Defending Kavanaugh, Trump laments #MeToo as 'very dangerous' for powerful men - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-95.6227687,37.0327165,https://www.cnn.com/videos/world/2018/09/22/first-woman-tv-anchor-saudi-arabia-wxp.hln,"See how this Saudi woman just made history",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.4199337,29.6785205,https://www.washingtonpost.com/news/early-lead/wp/2018/09/23/steelers-reportedly-are-listening-to-trade-offers-for-holdout-leveon-bell/,"Steelers reportedly are listening to trade offers for holdout Le'Veon Bell - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
78.96288,20.593684,https://edition.cnn.com/2018/09/22/europe/portugal-shipwreck-discovered/index.html,"Centuries-old shipwreck found off Portugal",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-90.0715323,29.95106579999999,http://www.foxnews.com/us/2018/09/23/major-flooding-lingering-more-than-week-after-florence.html,"Major flooding lingering more than a week after Florence - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-95.712891,37.09024,https://www.washingtonpost.com/world/europe/pope-wraps-up-baltics-trip-to-boost-faith-in-secular-estonia/2018/09/25/8b945bd8-c097-11e8-9f4f-a1b7af255aa5_story.html,"Pope: Priestly abuse scandals driving Catholic faithful away - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-84.39395119999999,33.7579855,https://www.cnn.com/2018/09/22/opinions/anthony-bourdain-parts-unknown-censor-spicer-joslyn/index.html,"I was Anthony Bourdain's 'censor' at CNN",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-77.0303124,38.9029744,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/27/the-gut-standard-when-the-kavanaugh-case-is-aired-who-has-the-burden-to-prove-what/,"The 'gut standard': As the Kavanaugh case is aired, who has the burden to prove what? - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-84.39395119999999,33.7579855,https://www.cnn.com/2018/09/24/us/bill-cosby-sentencing-trial/index.html,"Bill Cosby will find out his sentence this week on 3 indecent assault charges",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-96.05717899999999,36.0882888,https://www.nytimes.com/aponline/2018/09/24/sports/ncaafootball/ap-fbc-t25-ap-top-25-heat-check.html,"AP Top 25 Heat Check: Basketball Schools Storm Football Poll",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.13506231201787183
-96.1744327,43.0937413,http://www.foxnews.com/us/2018/09/23/major-flooding-lingering-more-than-week-after-florence.html,"Major flooding lingering more than a week after Florence - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-94.5168725,37.0812505,https://www.nytimes.com/reuters/2018/09/24/world/americas/24reuters-global-drugs-presidents.html,"Regulate: Ex-World Leaders' Solution to 'Failed' Drug War",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.3718893971319851
-73.7023206,40.7756285,https://www.cnn.com/2018/09/23/politics/kavanaugh-allegation-second-woman/index.html,"White House and Kavanaugh deny allegation made by second woman",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-122.169719,37.4274745,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/27/the-gut-standard-when-the-kavanaugh-case-is-aired-who-has-the-burden-to-prove-what/,"The 'gut standard': As the Kavanaugh case is aired, who has the burden to prove what? - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-96.8265246,32.9547604,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/28/american-bar-association-calls-for-fbi-investigation-into-kavanaugh-allegations-delay-in-confirmation-votes/,"American Bar Association calls for FBI investigation into Kavanaugh allegations, delay in confirmation votes - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-86.23793280000001,41.7001908,https://www.nytimes.com/aponline/2018/09/24/sports/ncaafootball/ap-fbc-t25-ap-top-25-heat-check.html,"AP Top 25 Heat Check: Basketball Schools Storm Football Poll",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.13506231201787183
-94.5168725,37.0812505,https://www.nytimes.com/reuters/2018/09/24/business/24reuters-asia-oil-appec-unipec.html,"World Oil Demand, Refining Growth to Peak in 2035-Unipec",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.17057192629996887
-95.309558,36.281593,https://www.nytimes.com/aponline/2018/09/24/sports/ncaafootball/ap-fbc-t25-ap-top-25-heat-check.html,"AP Top 25 Heat Check: Basketball Schools Storm Football Poll",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.13506231201787183
-96.7898034,46.8771863,http://www.foxnews.com/us/2018/09/26/judge-testimony-could-show-agreement-to-kill-pregnant-woman.html,"Judge: Testimony could show agreement to kill pregnant woman - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-82.9000751,32.1656221,https://www.nytimes.com/aponline/2018/09/24/sports/ncaafootball/ap-fbc-t25-ap-top-25-heat-check.html,"AP Top 25 Heat Check: Basketball Schools Storm Football Poll",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.13506231201787183
-96.088323,36.06695200000001,https://edition.cnn.com/2018/09/22/europe/portugal-shipwreck-discovered/index.html,"Centuries-old shipwreck found off Portugal",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.2744989,37.3407901,http://www.foxnews.com/us/2018/09/26/judge-testimony-could-show-agreement-to-kill-pregnant-woman.html,"Judge: Testimony could show agreement to kill pregnant woman - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-112.4632273,34.5453768,http://www.foxnews.com/politics/2018/09/22/rep-paul-gosars-own-siblings-endorse-democratic-opponent-in-scathing-ad.html,"Rep. Paul Gosar's own siblings endorse Democratic opponent in scathing ad - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-77.4630911,38.8952181,http://www.foxnews.com/lifestyle/2018/09/27/minnesota-firefighter-leaves-his-own-wedding-to-battle-blaze.html,"Minnesota firefighter leaves his own wedding to battle blaze - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-9.4207438,38.6967571,https://edition.cnn.com/2018/09/22/europe/portugal-shipwreck-discovered/index.html,"Centuries-old shipwreck found off Portugal",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-94.52744179999999,37.0697,http://www.foxnews.com/politics/2018/09/22/rep-paul-gosars-own-siblings-endorse-democratic-opponent-in-scathing-ad.html,"Rep. Paul Gosar's own siblings endorse Democratic opponent in scathing ad - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-95.0865147,37.0366896,https://www.nytimes.com/reuters/2018/09/24/world/americas/24reuters-global-drugs-presidents.html,"Regulate: Ex-World Leaders' Solution to 'Failed' Drug War",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.3718893971319851
-96.70774800000001,40.808772,http://www.foxnews.com/politics/2018/09/22/ben-carson-defends-kavanaugh-says-opponents-desperate-to-control-courts.html,"Ben Carson defends Kavanaugh, says opponents 'desperate' to control courts - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-75.1890695,39.7751501,https://www.cnn.com/videos/cnnmoney/2018/09/22/jane-fonda-hbo-documentary-wxp-vpx.hln,"Jane Fonda opens up in new documentary",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.63418539999999,36.2866453,https://www.nytimes.com/aponline/2018/09/24/sports/ncaafootball/ap-fbc-t25-ap-top-25-heat-check.html,"AP Top 25 Heat Check: Basketball Schools Storm Football Poll",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.13506231201787183
-95.9036874,36.0892759,https://www.washingtonpost.com/world/europe/pope-wraps-up-baltics-trip-to-boost-faith-in-secular-estonia/2018/09/25/8b945bd8-c097-11e8-9f4f-a1b7af255aa5_story.html,"Pope: Priestly abuse scandals driving Catholic faithful away - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-87.6297982,41.8781136,http://www.foxnews.com/us/2018/09/23/major-flooding-lingering-more-than-week-after-florence.html,"Major flooding lingering more than a week after Florence - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-94.580059,39.246764,https://www.cnn.com/videos/politics/2018/09/22/ed-whelan-twitter-brett-kavanaugh-allegations-kth-ac-sot-vpx.cnn,"Whelan apologizes for conspiracy theory",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.9394313,36.1182276,http://www.foxnews.com/entertainment/2018/09/25/southern-charm-star-thomas-ravenel-arrested-on-assault-and-battery-charge.html,"'Southern Charm' star Thomas Ravenel arrested on assault and battery charge - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-95.712891,37.09024,https://www.nytimes.com/reuters/2018/09/24/world/americas/24reuters-global-drugs-presidents.html,"Regulate: Ex-World Leaders' Solution to 'Failed' Drug War",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.3718893971319851
-73.9818804,40.75861920000001,http://www.foxnews.com/politics/2018/09/22/ben-carson-defends-kavanaugh-says-opponents-desperate-to-control-courts.html,"Ben Carson defends Kavanaugh, says opponents 'desperate' to control courts - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-118.4915962,34.0118297,http://www.foxnews.com/us/2018/09/27/illegal-immigrant-charged-in-string-california-murders-may-face-death-penalty-officials-say.html,"Illegal immigrant charged in string of California murders may face death penalty, officials say - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-121.8949898,37.4246995,http://www.foxnews.com/us/2018/09/27/illegal-immigrant-charged-in-string-california-murders-may-face-death-penalty-officials-say.html,"Illegal immigrant charged in string of California murders may face death penalty, officials say - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-95.845107,36.1774518,https://www.cnn.com/2018/09/22/opinions/anthony-bourdain-parts-unknown-censor-spicer-joslyn/index.html,"I was Anthony Bourdain's 'censor' at CNN",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-101.0020119,47.5514926,http://www.foxnews.com/us/2018/09/26/judge-testimony-could-show-agreement-to-kill-pregnant-woman.html,"Judge: Testimony could show agreement to kill pregnant woman - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
116.4073963,39.90419989999999,https://www.nytimes.com/reuters/2018/09/24/business/24reuters-asia-oil-appec-unipec.html,"World Oil Demand, Refining Growth to Peak in 2035-Unipec",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.17057192629996887
-95.94868679999999,36.74255000000001,https://www.nytimes.com/aponline/2018/09/24/sports/ncaafootball/ap-fbc-t25-ap-top-25-heat-check.html,"AP Top 25 Heat Check: Basketball Schools Storm Football Poll",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.13506231201787183
-122.8219086,47.0381462,https://www.washingtonpost.com/business/2018/09/26/federal-reserve-hikes-interest-rates-predicts-strong-percent-growth-this-year/,"Trump 'not happy' with Fed's interest-rate hike, but he likes its 3.1% growth forecast - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-110.958442,32.289235,https://www.nytimes.com/reuters/2018/09/24/world/americas/24reuters-global-drugs-presidents.html,"Regulate: Ex-World Leaders' Solution to 'Failed' Drug War",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.3718893971319851
-95.8672885,36.0708467,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/28/christine-blasey-ford-and-the-dark-side-of-laughter/,"Christine Blasey Ford and the dark side of laughter - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-75.1652215,39.9525839,https://www.washingtonpost.com/entertainment/celebrities/the-latest-cosby-accusers-say-he-got-what-he-deserved/2018/09/25/42cb224e-c13f-11e8-9f4f-a1b7af255aa5_story.html,"The Latest: Cosby accusers say he got what he deserved - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-95.712891,37.09024,https://www.washingtonpost.com/news/early-lead/wp/2018/09/23/steelers-reportedly-are-listening-to-trade-offers-for-holdout-leveon-bell/,"Steelers reportedly are listening to trade offers for holdout Le'Veon Bell - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
24.7399166,59.4324084,https://www.washingtonpost.com/world/europe/pope-wraps-up-baltics-trip-to-boost-faith-in-secular-estonia/2018/09/25/8b945bd8-c097-11e8-9f4f-a1b7af255aa5_story.html,"Pope: Priestly abuse scandals driving Catholic faithful away - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-95.625472,36.9852361,https://www.washingtonpost.com/science/2018/09/24/she-gave-medicine-pets-she-rescued-hurricane-florence-she-was-arrested-it/,"She gave medicine to pets she rescued from Hurricane Florence. She was arrested for it. - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-83.2477597,35.8154772,https://www.washingtonpost.com/entertainment/celebrities/the-latest-cosby-accusers-say-he-got-what-he-deserved/2018/09/25/42cb224e-c13f-11e8-9f4f-a1b7af255aa5_story.html,"The Latest: Cosby accusers say he got what he deserved - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-94.52744179999999,37.0697,https://www.washingtonpost.com/politics/defending-kavanaugh-trump-laments-metoo-as-very-dangerous-for-powerful-men/2018/09/26/e9116536-c1a4-11e8-97a5-ab1e46bb3bc7_story.html,"Defending Kavanaugh, Trump laments #MeToo as 'very dangerous' for powerful men - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-93.3638024,45.008098,https://www.washingtonpost.com/entertainment/celebrities/the-latest-cosby-accusers-say-he-got-what-he-deserved/2018/09/25/42cb224e-c13f-11e8-9f4f-a1b7af255aa5_story.html,"The Latest: Cosby accusers say he got what he deserved - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-95.7069092,37.2263395,https://www.cnn.com/2018/09/22/opinions/anthony-bourdain-parts-unknown-censor-spicer-joslyn/index.html,"I was Anthony Bourdain's 'censor' at CNN",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-94.65224169999999,39.2098811,https://www.cnn.com/2018/09/24/us/bill-cosby-sentencing-trial/index.html,"Bill Cosby will find out his sentence this week on 3 indecent assault charges",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-73.97403709999999,40.7623189,http://www.foxnews.com/politics/2018/09/22/rep-paul-gosars-own-siblings-endorse-democratic-opponent-in-scathing-ad.html,"Rep. Paul Gosar's own siblings endorse Democratic opponent in scathing ad - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-96.35679449999999,36.6659848,https://www.cnn.com/2018/09/23/opinions/presidential-weekly-briefing-united-nations-vinograd/index.html,"At UN, Trump will make one change to his list of bad boys",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.93794539999999,36.7984961,http://www.foxnews.com/us/2018/09/27/illegal-immigrant-charged-in-string-california-murders-may-face-death-penalty-officials-say.html,"Illegal immigrant charged in string of California murders may face death penalty, officials say - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-95.3737862,35.7458388,https://www.washingtonpost.com/news/early-lead/wp/2018/09/23/steelers-reportedly-are-listening-to-trade-offers-for-holdout-leveon-bell/,"Steelers reportedly are listening to trade offers for holdout Le'Veon Bell - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-84.0092351,33.9071686,http://www.foxnews.com/us/2018/09/26/judge-testimony-could-show-agreement-to-kill-pregnant-woman.html,"Judge: Testimony could show agreement to kill pregnant woman - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-0.289269,52.772149,https://www.washingtonpost.com/science/2018/09/24/she-gave-medicine-pets-she-rescued-hurricane-florence-she-was-arrested-it/,"She gave medicine to pets she rescued from Hurricane Florence. She was arrested for it. - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-122.4166041,37.77679639999999,http://www.foxnews.com/entertainment/2018/09/25/southern-charm-star-thomas-ravenel-arrested-on-assault-and-battery-charge.html,"'Southern Charm' star Thomas Ravenel arrested on assault and battery charge - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-97.0774564,32.9420392,https://www.washingtonpost.com/business/2018/09/25/michael-kors-acquires-gianni-versace-bid-luxury-market/,"Michael Kors acquires Gianni Versace in a bid for the luxury market - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-95.2829174,37.3435649,https://www.washingtonpost.com/news/morning-mix/wp/2018/09/28/christine-blasey-ford-and-the-dark-side-of-laughter/,"Christine Blasey Ford and the dark side of laughter - Washington Post",https://eig.org/wp-content/uploads/2016/06/washington-post-logo.jpg,0.0
-94.9749643,36.6887111,http://www.foxnews.com/politics/2018/09/22/rep-paul-gosars-own-siblings-endorse-democratic-opponent-in-scathing-ad.html,"Rep. Paul Gosar's own siblings endorse Democratic opponent in scathing ad - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-95.9631828,36.75015399999999,https://www.nytimes.com/reuters/2018/09/24/business/24reuters-asia-oil-appec-unipec.html,"World Oil Demand, Refining Growth to Peak in 2035-Unipec",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,-0.17057192629996887
-78.9224708,33.6959905,http://www.foxnews.com/us/2018/09/23/major-flooding-lingering-more-than-week-after-florence.html,"Major flooding lingering more than a week after Florence - Fox News",https://editorial.designtaxi.com/editorial-images/news-fox22092017/1.jpg,0.0
-87.81057229999999,41.8796676,https://edition.cnn.com/2018/09/22/europe/portugal-shipwreck-discovered/index.html,"Centuries-old shipwreck found off Portugal",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-95.3105772,35.7937784,https://www.cnn.com/2018/09/23/opinions/presidential-weekly-briefing-united-nations-vinograd/index.html,"At UN, Trump will make one change to his list of bad boys",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
-93.4707923,46.138011,https://www.nytimes.com/reuters/2018/09/24/business/24reuters-lng-tanker-arrival.html,"LNG Tanker Ougarta Set to Arrive at UK's Isle of Grain on Sept. 27",https://texasperformingarts.org/sites/files/tpa/tpa_news_images/new-york-times-logo.jpg,0.0
-93.2319387,38.7046417,https://www.cnn.com/videos/politics/2018/09/22/ed-whelan-twitter-brett-kavanaugh-allegations-kth-ac-sot-vpx.cnn,"Whelan apologizes for conspiracy theory",https://assets.fontsinuse.com/static/use-media-items/28/27012/full-1400x1400/5670256f/cnn-logo-square.png?resolution=0,0.0
